geo_level,geo_name,year,state_name,pct_black_alone,pop_black_alone,pct_homeownership,pct_homeownership_white_alone,pct_homeownership_black_alone,pct_homeownership_asian_alone,pct_homeownership_hispanic,quartiles_pct_homeownership,pct_change_16_to_22_pct_homeownership_black_alone,buckets_pct_change_16_to_22_pct_homeownership_black_alone
zcta,95721,2023,,,0.0,,,,,,,,No comparable data available
zcta,65741,2023,,,0.0,,,,,,,,No comparable data available
zcta,19710,2023,,,0.0,,,,,,,,No comparable data available
zcta,91371,2023,,,0.0,,,,,,,,No comparable data available
zcta,76874,2023,,,0.0,,,,,,,,No comparable data available
zcta,72515,2023,,,0.0,,,,,,,,No comparable data available
zcta,77468,2023,,,0.0,,,,,,,,No comparable data available
zcta,92182,2023,,,0.0,,,,,,,,No comparable data available
zcta,01525,2023,,,0.0,,,,,,,,No comparable data available
zcta,35149,2023,,,0.0,,,,,,,,No comparable data available
zcta,61091,2023,,,0.0,,,,,,,,No comparable data available
zcta,10168,2023,,,0.0,,,,,,,,No comparable data available
zcta,20240,2023,,,0.0,,,,,,,,No comparable data available
zcta,90747,2023,,29.4,5.0,,,,,,,,No comparable data available
zcta,35249,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,35052,2023,,26.6,57.0,,,,,,,,No comparable data available
zcta,54985,2023,,36.4,216.0,,,,,,,,No comparable data available
zcta,44101,2023,,19.3,120.0,,,,,,,,No comparable data available
zcta,14260,2023,,19.5,167.0,,,,,,,,No comparable data available
zcta,98416,2023,,3.3,29.0,,,,,,,,No comparable data available
zcta,05439,2023,,2.7,33.0,,,,,,,,No comparable data available
zcta,47306,2023,,11.6,447.0,,,,,,,,No comparable data available
zcta,20540,2023,,,0.0,,,,,,,,No comparable data available
zcta,32203,2023,,,0.0,,,,,,,,No comparable data available
zcta,24601,2023,,,0.0,,,,,,,,No comparable data available
zcta,84138,2023,,,0.0,,,,,,,,No comparable data available
zcta,38365,2023,,,0.0,,,,,,,,No comparable data available
zcta,85535,2023,,,0.0,,,,,,,,No comparable data available
zcta,12872,2023,,,0.0,,,,,,,,No comparable data available
zcta,83602,2023,,,0.0,,,,,,,,No comparable data available
zcta,66160,2023,,27.0,10.0,,,,,,,,No comparable data available
zcta,92147,2023,,13.4,23.0,,,,,,,,No comparable data available
zcta,30812,2023,,45.8,99.0,,,,,,,,No comparable data available
zcta,78243,2023,,29.5,74.0,,,,,,,,No comparable data available
zcta,70310,2023,,34.7,133.0,,,,,,,,No comparable data available
zcta,31409,2023,,19.2,103.0,,,,,,,,No comparable data available
zcta,85309,2023,,25.5,246.0,,,,,,,,No comparable data available
zcta,88004,2023,,4.4,43.0,,,,,,,,No comparable data available
zcta,76203,2023,,27.4,290.0,,,,,,,,No comparable data available
zcta,97310,2023,,8.9,102.0,,,,,,,,No comparable data available
zcta,57007,2023,,1.0,24.0,,,,,,,,No comparable data available
zcta,21746,2023,,64.7,1562.0,,,,,,,,No comparable data available
zcta,27570,2023,,,0.0,,,,,,,,No comparable data available
zcta,68183,2023,,,0.0,,,,,,,,No comparable data available
zcta,10953,2023,,,0.0,,,,,,,,No comparable data available
zcta,27599,2023,,,0.0,,,,,,,,No comparable data available
zcta,78951,2023,,,0.0,,,,,,,,No comparable data available
zcta,98154,2023,,,0.0,,,,,,,,No comparable data available
zcta,75694,2023,,,0.0,,,,,,,,No comparable data available
zcta,28019,2023,,,0.0,,,,,,,,No comparable data available
zcta,14785,2023,,,0.0,,,,,,,,No comparable data available
zcta,76061,2023,,,0.0,,,,,,,,No comparable data available
zcta,77341,2023,,,0.0,,,,,,,,No comparable data available
zcta,20422,2023,,90.5,19.0,,,,,,,,No comparable data available
zcta,73070,2023,,22.2,28.0,,,,,,,,No comparable data available
zcta,90071,2023,,28.3,86.0,,,,,,,,No comparable data available
zcta,36503,2023,,53.2,596.0,,,,,,,,No comparable data available
zcta,27268,2023,,21.5,284.0,,,,,,,,No comparable data available
zcta,56563,2023,,4.5,60.0,,,,,,,,No comparable data available
zcta,27697,2023,,,0.0,,,,,,,,No comparable data available
zcta,79776,2023,,,0.0,,,,,,,,No comparable data available
zcta,46971,2023,,,0.0,,,,,,,,No comparable data available
zcta,24469,2023,,,0.0,,,,,,,,No comparable data available
zcta,36564,2023,,,0.0,,,,,,,,No comparable data available
zcta,77368,2023,,,0.0,,,,,,,,No comparable data available
zcta,19735,2023,,,0.0,,,,,,,,No comparable data available
zcta,23147,2023,,,0.0,,,,,,,,No comparable data available
zcta,71339,2023,,,0.0,,,,,,,,No comparable data available
zcta,14856,2023,,,0.0,,,,,,,,No comparable data available
zcta,68056,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,25112,2023,,17.4,29.0,,,,,,,,No comparable data available
zcta,62026,2023,,11.6,114.0,,,,,,,,No comparable data available
zcta,70813,2023,,79.3,1451.0,,,,,,,,No comparable data available
zcta,27708,2023,,18.1,577.0,,,,,,,,No comparable data available
zcta,30609,2023,,12.4,426.0,,,,,,,,No comparable data available
zcta,28223,2023,,25.1,1065.0,,,,,,,,No comparable data available
zcta,94562,2023,,,0.0,,,,,,,,No comparable data available
zcta,83121,2023,,,0.0,,,,,,,,No comparable data available
zcta,28244,2023,,,0.0,,,,,,,,No comparable data available
zcta,39635,2023,,,0.0,,,,,,,,No comparable data available
zcta,20551,2023,,,0.0,,,,,,,,No comparable data available
zcta,15260,2023,,,0.0,,,,,,,,No comparable data available
zcta,10278,2023,,,0.0,,,,,,,,No comparable data available
zcta,92267,2023,,,0.0,,,,,,,,No comparable data available
zcta,93623,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,40049,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,97373,2023,,1.5,2.0,,,,,,,,No comparable data available
zcta,07961,2023,,24.9,85.0,,,,,,,,No comparable data available
zcta,67260,2023,,10.4,38.0,,,,,,,,No comparable data available
zcta,71999,2023,,22.1,124.0,,,,,,,,No comparable data available
zcta,93246,2023,,19.1,196.0,,,,,,,,No comparable data available
zcta,20565,2023,,,0.0,,,,,,,,No comparable data available
zcta,32399,2023,,,0.0,,,,,,,,No comparable data available
zcta,40334,2023,,,0.0,,,,,,,,No comparable data available
zcta,36130,2023,,,0.0,,,,,,,,No comparable data available
zcta,48242,2023,,,0.0,,,,,,,,No comparable data available
zcta,78001,2023,,,0.0,,,,,,,,No comparable data available
zcta,61237,2023,,,0.0,,,,,,,,No comparable data available
zcta,38723,2023,,,0.0,,,,,,,,No comparable data available
zcta,48243,2023,,,0.0,,,,,,,,No comparable data available
zcta,75390,2023,,,0.0,,,,,,,,No comparable data available
zcta,01937,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,55814,2023,,20.9,65.0,,,,,,,,No comparable data available
zcta,76596,2023,,22.0,234.0,,,,,,,,No comparable data available
zcta,47405,2023,,3.6,45.0,,,,,,,,No comparable data available
zcta,33574,2023,,33.9,597.0,,,,,,,,No comparable data available
zcta,70402,2023,,40.0,743.0,,,,,,,,No comparable data available
zcta,85608,2023,,12.8,376.0,,,,,,,,No comparable data available
zcta,14261,2023,,16.0,796.0,,,,,,,,No comparable data available
zcta,33101,2023,,,0.0,,,,,,,,No comparable data available
zcta,20560,2023,,,0.0,,,,,,,,No comparable data available
zcta,38503,2023,,,0.0,,,,,,,,No comparable data available
zcta,70786,2023,,,0.0,,,,,,,,No comparable data available
zcta,10174,2023,,,0.0,,,,,,,,No comparable data available
zcta,55905,2023,,,0.0,,,,,,,,No comparable data available
zcta,30272,2023,,,0.0,,,,,,,,No comparable data available
zcta,79770,2023,,,0.0,,,,,,,,No comparable data available
zcta,87750,2023,,,0.0,,,,,,,,No comparable data available
zcta,95430,2023,,,0.0,,,,,,,,No comparable data available
zcta,20431,2023,,,0.0,,,,,,,,No comparable data available
zcta,70825,2023,,,0.0,,,,,,,,No comparable data available
zcta,42758,2023,,,0.0,,,,,,,,No comparable data available
zcta,89496,2023,,6.4,5.0,,,,,,,,No comparable data available
zcta,24020,2023,,7.2,43.0,,,,,,,,No comparable data available
zcta,27110,2023,,62.1,1349.0,,,,,,,,No comparable data available
zcta,23173,2023,,19.2,416.0,,,,,,,,No comparable data available
zcta,74171,2023,,20.0,441.0,,,,,,,,No comparable data available
zcta,11549,2023,,10.6,256.0,,,,,,,,No comparable data available
zcta,92521,2023,,,0.0,,,,,,,,No comparable data available
zcta,20566,2023,,,0.0,,,,,,,,No comparable data available
zcta,75942,2023,,,0.0,,,,,,,,No comparable data available
zcta,83720,2023,,,0.0,,,,,,,,No comparable data available
zcta,47467,2023,,,0.0,,,,,,,,No comparable data available
zcta,14756,2023,,,0.0,,,,,,,,No comparable data available
zcta,88055,2023,,,0.0,,,,,,,,No comparable data available
zcta,26236,2023,,,0.0,,,,,,,,No comparable data available
zcta,25231,2023,,,0.0,,,,,,,,No comparable data available
zcta,45720,2023,,,0.0,,,,,,,,No comparable data available
zcta,88347,2023,,44.4,8.0,,,,,,,,No comparable data available
zcta,88103,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,23298,2023,,41.8,71.0,,,,,,,,No comparable data available
zcta,99734,2023,,5.7,81.0,,,,,,,,No comparable data available
zcta,23891,2023,,54.7,820.0,,,,,,,,No comparable data available
zcta,74077,2023,,7.6,122.0,,,,,,,,No comparable data available
zcta,61402,2023,,64.5,1054.0,,,,,,,,No comparable data available
zcta,44243,2023,,11.0,552.0,,,,,,,,No comparable data available
zcta,40801,2023,,,0.0,,,,,,,,No comparable data available
zcta,79025,2023,,,0.0,,,,,,,,No comparable data available
zcta,47870,2023,,,0.0,,,,,,,,No comparable data available
zcta,31213,2023,,,0.0,,,,,,,,No comparable data available
zcta,39167,2023,,,0.0,,,,,,,,No comparable data available
zcta,37732,2023,,,0.0,,,,,,,,No comparable data available
zcta,28755,2023,,,0.0,,,,,,,,No comparable data available
zcta,22214,2023,,,0.0,,,,,,,,No comparable data available
zcta,81633,2023,,,0.0,,,,,,,,No comparable data available
zcta,20317,2023,,,0.0,,,,,,,,No comparable data available
zcta,32512,2023,,,0.0,,,,,,,,No comparable data available
zcta,79721,2023,,8.8,41.0,,,,,,,,No comparable data available
zcta,23461,2023,,11.1,99.0,,,,,,,,No comparable data available
zcta,11794,2023,,11.5,174.0,,,,,,,,No comparable data available
zcta,86443,2023,,,0.0,,,,,,,,No comparable data available
zcta,63155,2023,,,0.0,,,,,,,,No comparable data available
zcta,06079,2023,,,0.0,,,,,,,,No comparable data available
zcta,46502,2023,,,0.0,,,,,,,,No comparable data available
zcta,38542,2023,,,0.0,,,,,,,,No comparable data available
zcta,77580,2023,,,0.0,,,,,,,,No comparable data available
zcta,48710,2023,,,0.0,,,,,,,,No comparable data available
zcta,20408,2023,,,0.0,,,,,,,,No comparable data available
zcta,17261,2023,,61.5,16.0,,,,,,,,No comparable data available
zcta,89026,2023,,17.9,10.0,,,,,,,,No comparable data available
zcta,76909,2023,,5.7,24.0,,,,,,,,No comparable data available
zcta,35632,2023,,31.9,301.0,,,,,,,,No comparable data available
zcta,23943,2023,,6.8,69.0,,,,,,,,No comparable data available
zcta,16475,2023,,43.7,953.0,,,,,,,,No comparable data available
zcta,92369,2023,,30.4,1004.0,,,,,,,,No comparable data available
zcta,96860,2023,,12.8,564.0,,,,,,,,No comparable data available
zcta,19113,2023,,,0.0,,,,,,,,No comparable data available
zcta,40231,2023,,,0.0,,,,,,,,No comparable data available
zcta,20520,2023,,,0.0,,,,,,,,No comparable data available
zcta,92222,2023,,,0.0,,,,,,,,No comparable data available
zcta,87753,2023,,,0.0,,,,,,,,No comparable data available
zcta,98609,2023,,,0.0,,,,,,,,No comparable data available
zcta,95559,2023,,,0.0,,,,,,,,No comparable data available
zcta,95972,2023,,,0.0,,,,,,,,No comparable data available
zcta,08095,2023,,,0.0,,,,,,,,No comparable data available
zcta,80264,2023,,,0.0,,,,,,,,No comparable data available
zcta,57117,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,84408,2023,,8.0,12.0,,,,,,,,No comparable data available
zcta,79016,2023,,6.4,38.0,,,,,,,,No comparable data available
zcta,23459,2023,,14.8,213.0,,,,,,,,No comparable data available
zcta,11439,2023,,21.6,470.0,,,,,,,,No comparable data available
zcta,25002,2023,,,0.0,,,,,,,,No comparable data available
zcta,28509,2023,,,0.0,,,,,,,,No comparable data available
zcta,33550,2023,,,0.0,,,,,,,,No comparable data available
zcta,99530,2023,,,0.0,,,,,,,,No comparable data available
zcta,97752,2023,,,0.0,,,,,,,,No comparable data available
zcta,72053,2023,,,0.0,,,,,,,,No comparable data available
zcta,78062,2023,,,0.0,,,,,,,,No comparable data available
zcta,63047,2023,,,0.0,,,,,,,,No comparable data available
zcta,10154,2023,,,0.0,,,,,,,,No comparable data available
zcta,93220,2023,,,0.0,,,,,,,,No comparable data available
zcta,87581,2023,,,0.0,,,,,,,,No comparable data available
zcta,97709,2023,,,0.0,,,,,,,,No comparable data available
zcta,02205,2023,,,0.0,,,,,,,,No comparable data available
zcta,99666,2023,,,0.0,,,,,,,,No comparable data available
zcta,19109,2023,,,0.0,,,,,,,,No comparable data available
zcta,75434,2023,,,0.0,,,,,,,,No comparable data available
zcta,37383,2023,,4.0,13.0,,,,,,,,No comparable data available
zcta,29899,2023,,61.5,481.0,,,,,,,,No comparable data available
zcta,24142,2023,,22.8,509.0,,,,,,,,No comparable data available
zcta,98195,2023,,3.9,97.0,,,,,,,,No comparable data available
zcta,13602,2023,,19.0,512.0,,,,,,,,No comparable data available
zcta,08074,2023,,,0.0,,,,,,,,No comparable data available
zcta,78338,2023,,,0.0,,,,,,,,No comparable data available
zcta,22646,2023,,,0.0,,,,,,,,No comparable data available
zcta,92338,2023,,,0.0,,,,,,,,No comparable data available
zcta,92096,2023,,,0.0,,,,,,,,No comparable data available
zcta,33039,2023,,,0.0,,,,,,,,No comparable data available
zcta,75132,2023,,,0.0,,,,,,,,No comparable data available
zcta,75680,2023,,,0.0,,,,,,,,No comparable data available
zcta,79091,2023,,,0.0,,,,,,,,No comparable data available
zcta,15123,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,31062,2023,,40.5,17.0,,,,,,,,No comparable data available
zcta,66622,2023,,2.5,2.0,,,,,,,,No comparable data available
zcta,92155,2023,,15.6,22.0,,,,,,,,No comparable data available
zcta,88244,2023,,6.2,68.0,,,,,,,,No comparable data available
zcta,14778,2023,,7.4,105.0,,,,,,,,No comparable data available
zcta,56321,2023,,4.1,64.0,,,,,,,,No comparable data available
zcta,15282,2023,,22.9,1303.0,,,,,,,,No comparable data available
zcta,13902,2023,,0.4,31.0,,,,,,,,No comparable data available
zcta,92055,2023,,9.5,1063.0,,,,,,,,No comparable data available
zcta,92132,2023,,,0.0,,,,,,,,No comparable data available
zcta,22957,2023,,,0.0,,,,,,,,No comparable data available
zcta,94188,2023,,,0.0,,,,,,,,No comparable data available
zcta,10171,2023,,,0.0,,,,,,,,No comparable data available
zcta,10169,2023,,,0.0,,,,,,,,No comparable data available
zcta,10112,2023,,,0.0,,,,,,,,No comparable data available
zcta,14453,2023,,,0.0,,,,,,,,No comparable data available
zcta,79073,2023,,,0.0,,,,,,,,No comparable data available
zcta,07820,2023,,,0.0,,,,,,,,No comparable data available
zcta,42759,2023,,,0.0,,,,,,,,No comparable data available
zcta,97604,2023,,,0.0,,,,,,,,No comparable data available
zcta,18239,2023,,,0.0,,,,,,,,No comparable data available
zcta,80448,2023,,,0.0,,,,,,,,No comparable data available
zcta,99850,2023,,,0.0,,,,,,,,No comparable data available
zcta,43436,2023,,,0.0,,,,,,,,No comparable data available
zcta,28710,2023,,,0.0,,,,,,,,No comparable data available
zcta,20415,2023,,,0.0,,,,,,,,No comparable data available
zcta,95613,2023,,,0.0,,,,,,,,No comparable data available
zcta,10115,2023,,,0.0,,,,,,,,No comparable data available
zcta,98558,2023,,19.7,12.0,,,,,,,,No comparable data available
zcta,31699,2023,,10.7,74.0,,,,,,,,No comparable data available
zcta,68182,2023,,5.7,43.0,,,,,,,,No comparable data available
zcta,95211,2023,,1.5,18.0,,,,,,,,No comparable data available
zcta,37132,2023,,26.4,712.0,,,,,,,,No comparable data available
zcta,76597,2023,,29.1,969.0,,,,,,,,No comparable data available
zcta,85942,2023,,,0.0,,,,,,,,No comparable data available
zcta,74753,2023,,,0.0,,,,,,,,No comparable data available
zcta,14588,2023,,,0.0,,,,,,,,No comparable data available
zcta,40536,2023,,,0.0,,,,,,,,No comparable data available
zcta,81228,2023,,,0.0,,,,,,,,No comparable data available
zcta,25943,2023,,,0.0,,,,,,,,No comparable data available
zcta,45501,2023,,,0.0,,,,,,,,No comparable data available
zcta,43914,2023,,,0.0,,,,,,,,No comparable data available
zcta,46206,2023,,,0.0,,,,,,,,No comparable data available
zcta,30912,2023,,,0.0,,,,,,,,No comparable data available
zcta,29425,2023,,,0.0,,,,,,,,No comparable data available
zcta,36470,2023,,,0.0,,,,,,,,No comparable data available
zcta,11556,2023,,,0.0,,,,,,,,No comparable data available
zcta,40979,2023,,,0.0,,,,,,,,No comparable data available
zcta,98158,2023,,,0.0,,,,,,,,No comparable data available
zcta,10111,2023,,,0.0,,,,,,,,No comparable data available
zcta,76902,2023,,,0.0,,,,,,,,No comparable data available
zcta,21705,2023,,75.0,3.0,,,,,,,,No comparable data available
zcta,83460,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,98430,2023,,27.6,157.0,,,,,,,,No comparable data available
zcta,31698,2023,,36.8,344.0,,,,,,,,No comparable data available
zcta,47809,2023,,14.0,218.0,,,,,,,,No comparable data available
zcta,92140,2023,,8.9,221.0,,,,,,,,No comparable data available
zcta,38677,2023,,11.9,597.0,,,,,,,,No comparable data available
zcta,80913,2023,,12.2,836.0,,,,,,,,No comparable data available
zcta,35990,2023,,,0.0,,,,,,,,No comparable data available
zcta,88349,2023,,,0.0,,,,,,,,No comparable data available
zcta,36114,2023,,,0.0,,,,,,,,No comparable data available
zcta,76939,2023,,,0.0,,,,,,,,No comparable data available
zcta,19716,2023,,,0.0,,,,,,,,No comparable data available
zcta,87554,2023,,,0.0,,,,,,,,No comparable data available
zcta,01144,2023,,,0.0,,,,,,,,No comparable data available
zcta,21781,2023,,5.9,2.0,,,,,,,,No comparable data available
zcta,93524,2023,,9.5,6.0,,,,,,,,No comparable data available
zcta,58705,2023,,2.3,7.0,,,,,,,,No comparable data available
zcta,39309,2023,,28.7,92.0,,,,,,,,No comparable data available
zcta,23160,2023,,49.5,656.0,,,,,,,,No comparable data available
zcta,29733,2023,,43.5,677.0,,,,,,,,No comparable data available
zcta,49784,2023,,61.9,965.0,,,,,,,,No comparable data available
zcta,92179,2023,,30.4,921.0,,,,,,,,No comparable data available
zcta,32612,2023,,9.8,876.0,,,,,,,,No comparable data available
zcta,30460,2023,,,0.0,,,,,,,,No comparable data available
zcta,50127,2023,,,0.0,,,,,,,,No comparable data available
zcta,79058,2023,,,0.0,,,,,,,,No comparable data available
zcta,20204,2023,,,0.0,,,,,,,,No comparable data available
zcta,80266,2023,,,0.0,,,,,,,,No comparable data available
zcta,36008,2023,,,0.0,,,,,,,,No comparable data available
zcta,34101,2023,,,0.0,,,,,,,,No comparable data available
zcta,85654,2023,,,0.0,,,,,,,,No comparable data available
zcta,96850,2023,,,0.0,,,,,,,,No comparable data available
zcta,53792,2023,,,0.0,,,,,,,,No comparable data available
zcta,77432,2023,,,0.0,,,,,,,,No comparable data available
zcta,33744,2023,,19.1,13.0,,,,,,,,No comparable data available
zcta,49443,2023,,11.6,8.0,,,,,,,,No comparable data available
zcta,70457,2023,,13.7,18.0,,,,,,,,No comparable data available
zcta,28017,2023,,4.9,23.0,,,,,,,,No comparable data available
zcta,57799,2023,,11.1,64.0,,,,,,,,No comparable data available
zcta,80826,2023,,28.8,302.0,,,,,,,,No comparable data available
zcta,20059,2023,,61.3,670.0,,,,,,,,No comparable data available
zcta,23460,2023,,21.3,266.0,,,,,,,,No comparable data available
zcta,05485,2023,,,0.0,,,,,,,,No comparable data available
zcta,75687,2023,,,0.0,,,,,,,,No comparable data available
zcta,06072,2023,,,0.0,,,,,,,,No comparable data available
zcta,17120,2023,,,0.0,,,,,,,,No comparable data available
zcta,10173,2023,,,0.0,,,,,,,,No comparable data available
zcta,32313,2023,,,0.0,,,,,,,,No comparable data available
zcta,92697,2023,,,0.0,,,,,,,,No comparable data available
zcta,21287,2023,,,0.0,,,,,,,,No comparable data available
zcta,70629,2023,,,0.0,,,,,,,,No comparable data available
zcta,80939,2023,,,0.0,,,,,,,,No comparable data available
zcta,07881,2023,,,0.0,,,,,,,,No comparable data available
zcta,04918,2023,,,0.0,,,,,,,,No comparable data available
zcta,76439,2023,,,0.0,,,,,,,,No comparable data available
zcta,10177,2023,,,0.0,,,,,,,,No comparable data available
zcta,45617,2023,,,0.0,,,,,,,,No comparable data available
zcta,42356,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,27533,2023,,34.5,69.0,,,,,,,,No comparable data available
zcta,32228,2023,,15.3,31.0,,,,,,,,No comparable data available
zcta,28308,2023,,22.1,83.0,,,,,,,,No comparable data available
zcta,43218,2023,,,0.0,,,,,,,,No comparable data available
zcta,38776,2023,,,0.0,,,,,,,,No comparable data available
zcta,13645,2023,,,0.0,,,,,,,,No comparable data available
zcta,27709,2023,,,0.0,,,,,,,,No comparable data available
zcta,34487,2023,,,0.0,,,,,,,,No comparable data available
zcta,95226,2023,,,0.0,,,,,,,,No comparable data available
zcta,20591,2023,,,0.0,,,,,,,,No comparable data available
zcta,45642,2023,,,0.0,,,,,,,,No comparable data available
zcta,02203,2023,,,0.0,,,,,,,,No comparable data available
zcta,89022,2023,,,0.0,,,,,,,,No comparable data available
zcta,10165,2023,,,0.0,,,,,,,,No comparable data available
zcta,43530,2023,,,0.0,,,,,,,,No comparable data available
zcta,50319,2023,,,0.0,,,,,,,,No comparable data available
zcta,25810,2023,,,0.0,,,,,,,,No comparable data available
zcta,66118,2023,,,0.0,,,,,,,,No comparable data available
zcta,49263,2023,,,0.0,,,,,,,,No comparable data available
zcta,36057,2023,,100.0,144.0,,,,,,,,No comparable data available
zcta,79918,2023,,32.5,87.0,,,,,,,,No comparable data available
zcta,30250,2023,,48.2,292.0,,,,,,,,No comparable data available
zcta,13699,2023,,6.5,139.0,,,,,,,,No comparable data available
zcta,75886,2023,,36.3,989.0,,,,,,,,No comparable data available
zcta,21890,2023,,66.3,2154.0,,,,,,,,No comparable data available
zcta,04469,2023,,2.5,83.0,,,,,,,,No comparable data available
zcta,36849,2023,,42.2,2207.0,,,,,,,,No comparable data available
zcta,29634,2023,,9.9,589.0,,,,,,,,No comparable data available
zcta,93410,2023,,1.7,118.0,,,,,,,,No comparable data available
zcta,24061,2023,,8.3,763.0,,,,,,,,No comparable data available
zcta,30111,2023,,,0.0,,,,,,,,No comparable data available
zcta,95915,2023,,,0.0,,,,,,,,No comparable data available
zcta,76831,2023,,,0.0,,,,,,,,No comparable data available
zcta,62706,2023,,,0.0,,,,,,,,No comparable data available
zcta,90052,2023,,,0.0,,,,,,,,No comparable data available
zcta,10167,2023,,,0.0,,,,,,,,No comparable data available
zcta,84540,2023,,,0.0,,,,,,,,No comparable data available
zcta,98559,2023,,,0.0,,,,,,,,No comparable data available
zcta,90831,2023,,,0.0,,,,,,,,No comparable data available
zcta,33022,2023,,,0.0,,,,,,,,No comparable data available
zcta,19442,2023,,,0.0,,,,,,,,No comparable data available
zcta,90079,2023,,,0.0,,,,,,,,No comparable data available
zcta,13747,2023,,,0.0,,,,,,,,No comparable data available
zcta,75270,2023,,,0.0,,,,,,,,No comparable data available
zcta,89450,2023,,,0.0,,,,,,,,No comparable data available
zcta,84113,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,96853,2023,,15.8,81.0,,,,,,,,No comparable data available
zcta,66621,2023,,4.6,31.0,,,,,,,,No comparable data available
zcta,45699,2023,,59.1,751.0,,,,,,,,No comparable data available
zcta,14853,2023,,17.0,389.0,,,,,,,,No comparable data available
zcta,75671,2023,,,0.0,,,,,,,,No comparable data available
zcta,39832,2023,,,0.0,,,,,,,,No comparable data available
zcta,43047,2023,,,0.0,,,,,,,,No comparable data available
zcta,36753,2023,,,0.0,,,,,,,,No comparable data available
zcta,81232,2023,,,0.0,,,,,,,,No comparable data available
zcta,35615,2023,,,0.0,,,,,,,,No comparable data available
zcta,99767,2023,,,0.0,,,,,,,,No comparable data available
zcta,02672,2023,,,0.0,,,,,,,,No comparable data available
zcta,43433,2023,,,0.0,,,,,,,,No comparable data available
zcta,32768,2023,,,0.0,,,,,,,,No comparable data available
zcta,07703,2023,,,0.0,,,,,,,,No comparable data available
zcta,93262,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,32610,2023,,26.7,4.0,,,,,,,,No comparable data available
zcta,23884,2023,,68.8,11.0,,,,,,,,No comparable data available
zcta,93042,2023,,27.1,29.0,,,,,,,,No comparable data available
zcta,40063,2023,,31.4,147.0,,,,,,,,No comparable data available
zcta,02357,2023,,7.7,109.0,,,,,,,,No comparable data available
zcta,40526,2023,,13.5,273.0,,,,,,,,No comparable data available
zcta,30332,2023,,30.1,819.0,,,,,,,,No comparable data available
zcta,27412,2023,,41.6,1310.0,,,,,,,,No comparable data available
zcta,28310,2023,,17.3,1727.0,,,,,,,,No comparable data available
zcta,53157,2023,,,0.0,,,,,,,,No comparable data available
zcta,23441,2023,,,0.0,,,,,,,,No comparable data available
zcta,20542,2023,,,0.0,,,,,,,,No comparable data available
zcta,20250,2023,,,0.0,,,,,,,,No comparable data available
zcta,56658,2023,,,0.0,,,,,,,,No comparable data available
zcta,30822,2023,,,0.0,,,,,,,,No comparable data available
zcta,47457,2023,,,0.0,,,,,,,,No comparable data available
zcta,28770,2023,,,0.0,,,,,,,,No comparable data available
zcta,25851,2023,,,0.0,,,,,,,,No comparable data available
zcta,47986,2023,,,0.0,,,,,,,,No comparable data available
zcta,90095,2023,,,0.0,,,,,,,,No comparable data available
zcta,46170,2023,,,0.0,,,,,,,,No comparable data available
zcta,12784,2023,,,0.0,,,,,,,,No comparable data available
zcta,71428,2023,,,0.0,,,,,,,,No comparable data available
zcta,39595,2023,,0.0,0.0,,,,,,,,No comparable data available
zcta,11430,2023,,35.5,159.0,,,,,,,,No comparable data available
zcta,38152,2023,,49.6,251.0,,,,,,,,No comparable data available
zcta,99251,2023,,4.5,44.0,,,,,,,,No comparable data available
zcta,08320,2023,,33.1,352.0,,,,,,,,No comparable data available
zcta,30602,2023,,13.3,190.0,,,,,,,,No comparable data available
zcta,37315,2023,,9.8,170.0,,,,,,,,No comparable data available
zcta,35254,2023,,25.2,443.0,,,,,,,,No comparable data available
zcta,27695,2023,,11.7,224.0,,,,,,,,No comparable data available
zcta,27109,2023,,19.8,512.0,,,,,,,,No comparable data available
zcta,93409,2023,,33.7,905.0,,,,,,,,No comparable data available
zcta,92278,2023,,10.5,405.0,,,,,,,,No comparable data available
zcta,55155,2023,,,0.0,,,,,,,,No comparable data available
zcta,13121,2023,,,0.0,,,,,,,,No comparable data available
zcta,95325,2023,,,0.0,,,,,,,,No comparable data available
zcta,88323,2023,,,0.0,,,,,,,,No comparable data available
zcta,87518,2023,,,0.0,,,,,,,,No comparable data available
zcta,89437,2023,,,0.0,,,,,,,,No comparable data available
zcta,31524,2023,,,0.0,,,,,,,,No comparable data available
zcta,21240,2023,,,0.0,,,,,,,,No comparable data available
zcta,10020,2023,,,0.0,,,,,,,,No comparable data available
zcta,78802,2023,,,0.0,,,,,,,,No comparable data available
zcta,35082,2023,,,0.0,,,,,,,,No comparable data available
zcta,38731,2023,,,0.0,,,,,,,,No comparable data available
zcta,28355,2023,,,0.0,,,,,,,,No comparable data available
zcta,04926,2023,,,0.0,,,,,,,,No comparable data available
zcta,66778,2023,,,0.0,,,,,,,,No comparable data available
